"","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution"
"546128",11.299408913,"stress.eid_49320",61070.761719,"10x10x10",11.298663139,"stress.eid_9156",60651.453125,"20x20x10",11.298182487,"stress.eid_4164",53344.328125,"20x20x20",11.295609474,"stress.eid_458",50993.566406,"40x40x40"
"546129",11.399731636,"stress.eid_49320",60789.292969,"10x10x10",11.399950027,"stress.eid_9156",60369.589844,"20x20x10",11.398001671,"stress.eid_4164",53111.5,"20x20x20",11.395428658,"stress.eid_458",50815.3125,"40x40x40"
"546130",11.498963356,"stress.eid_49320",60512.300781,"10x10x10",11.499768257,"stress.eid_9156",60093.25,"20x20x10",11.497819901,"stress.eid_4164",52879.800781,"20x20x20",11.495247841,"stress.eid_458",50637.792969,"40x40x40"
"546131",11.599285126,"stress.eid_49320",60233.6875,"10x10x10",11.59958744,"stress.eid_9156",59818.386719,"20x20x10",11.597639084,"stress.eid_4164",52649.234375,"20x20x20",11.595067978,"stress.eid_458",50460.992188,"40x40x40"
"546132",11.699607849,"stress.eid_49320",59956.507813,"10x10x10",11.69940567,"stress.eid_9156",59544.902344,"20x20x10",11.697458267,"stress.eid_4164",52419.789063,"20x20x20",11.694887161,"stress.eid_458",50284.929688,"40x40x40"
"546133",11.799930573,"stress.eid_49320",59680.738281,"10x10x10",11.799224854,"stress.eid_9156",59272.863281,"20x20x10",11.797277451,"stress.eid_4164",52191.457031,"20x20x20",11.794706345,"stress.eid_458",50109.597656,"40x40x40"
"546134",11.899162292,"stress.eid_49320",59409.359375,"10x10x10",11.899043083,"stress.eid_9156",59002.257813,"20x20x10",11.897096634,"stress.eid_4164",51964.238281,"20x20x20",11.894525528,"stress.eid_458",49934.984375,"40x40x40"
"546135",11.999484062,"stress.eid_49320",59136.390625,"10x10x10",11.998862267,"stress.eid_9156",58732.882813,"20x20x10",11.999851227,"stress.eid_4164",51731.484375,"20x20x20",11.994344711,"stress.eid_458",49761.074219,"40x40x40"
"546136",12.099806786,"stress.eid_49320",58864.820313,"10x10x10",12.098680496,"stress.eid_9156",58464.992188,"20x20x10",12.09967041,"stress.eid_4164",51506.5,"20x20x20",12.094163895,"stress.eid_458",49587.855469,"40x40x40"
"546137",12.199038506,"stress.eid_49320",58597.570313,"10x10x10",12.199966431,"stress.eid_9156",58194.546875,"20x20x10",12.19948864,"stress.eid_4164",51282.597656,"20x20x20",12.199854851,"stress.eid_458",49405.230469,"40x40x40"
"546138",12.299361229,"stress.eid_49320",58328.753906,"10x10x10",12.299785614,"stress.eid_9156",57929.339844,"20x20x10",12.299307823,"stress.eid_4164",51059.792969,"20x20x20",12.299674988,"stress.eid_458",49233.472656,"40x40x40"
"546139",12.399682999,"stress.eid_49320",58061.3125,"10x10x10",12.399603844,"stress.eid_9156",57665.550781,"20x20x10",12.399127007,"stress.eid_4164",50838.0625,"20x20x20",12.399494171,"stress.eid_458",49062.386719,"40x40x40"
"546140",12.498914719,"stress.eid_49320",57798.121094,"10x10x10",12.499423027,"stress.eid_9156",57402.933594,"20x20x10",12.49894619,"stress.eid_4164",50617.410156,"20x20x20",12.499313354,"stress.eid_458",48892,"40x40x40"
"546141",12.599237442,"stress.eid_49320",57533.390625,"10x10x10",12.599241257,"stress.eid_9156",57141.621094,"20x20x10",12.598765373,"stress.eid_4164",50397.824219,"20x20x20",12.599132538,"stress.eid_458",48722.308594,"40x40x40"
"546142",12.699559212,"stress.eid_49320",57270.011719,"10x10x10",12.69906044,"stress.eid_9156",56881.675781,"20x20x10",12.698583603,"stress.eid_4164",50179.3125,"20x20x20",12.698951721,"stress.eid_458",48553.289063,"40x40x40"
"546143",12.799881935,"stress.eid_49320",57007.980469,"10x10x10",12.79887867,"stress.eid_9156",56623.070313,"20x20x10",12.798402786,"stress.eid_4164",49961.851563,"20x20x20",12.798770905,"stress.eid_458",48384.9375,"40x40x40"
"546144",12.899113655,"stress.eid_49320",56750.113281,"10x10x10",12.898697853,"stress.eid_9156",56365.785156,"20x20x10",12.89822197,"stress.eid_4164",49745.449219,"20x20x20",12.898590088,"stress.eid_458",48217.265625,"40x40x40"
"546145",12.999436378,"stress.eid_49320",56490.734375,"10x10x10",12.999983788,"stress.eid_9156",56106.15625,"20x20x10",12.998041153,"stress.eid_4164",49530.089844,"20x20x20",12.998409271,"stress.eid_458",48050.265625,"40x40x40"
"546146",13.099758148,"stress.eid_49320",56232.6875,"10x10x10",13.099802971,"stress.eid_9156",55851.605469,"20x20x10",13.097860336,"stress.eid_4164",49315.777344,"20x20x20",13.098229408,"stress.eid_458",47883.933594,"40x40x40"
"546147",13.198989868,"stress.eid_49320",55978.738281,"10x10x10",13.199621201,"stress.eid_9156",55598.304688,"20x20x10",13.19767952,"stress.eid_4164",49102.5,"20x20x20",13.198048592,"stress.eid_458",47718.253906,"40x40x40"
"546148",13.299312592,"stress.eid_49320",55723.300781,"10x10x10",13.299440384,"stress.eid_9156",55346.335938,"20x20x10",13.297497749,"stress.eid_4164",48890.261719,"20x20x20",13.297867775,"stress.eid_458",47553.226563,"40x40x40"
"546149",13.399634361,"stress.eid_49320",55469.167969,"10x10x10",13.399258614,"stress.eid_9156",55095.605469,"20x20x10",13.397316933,"stress.eid_4164",48679.046875,"20x20x20",13.397686958,"stress.eid_458",47388.859375,"40x40x40"
"546150",13.499957085,"stress.eid_49320",55216.332031,"10x10x10",13.499076843,"stress.eid_9156",54846.136719,"20x20x10",13.497136116,"stress.eid_4164",48468.855469,"20x20x20",13.497506142,"stress.eid_458",47225.140625,"40x40x40"
"546151",13.599188805,"stress.eid_49320",54967.515625,"10x10x10",13.598896027,"stress.eid_9156",54597.867188,"20x20x10",13.599890709,"stress.eid_4164",48253.546875,"20x20x20",13.597325325,"stress.eid_458",47062.074219,"40x40x40"
"546152",13.699511528,"stress.eid_49320",54717.242188,"10x10x10",13.698714256,"stress.eid_9156",54350.898438,"20x20x10",13.699709892,"stress.eid_4164",48045.417969,"20x20x20",13.697144508,"stress.eid_458",46899.65625,"40x40x40"
"546153",13.799833298,"stress.eid_49320",54468.246094,"10x10x10",13.800001144,"stress.eid_9156",54101.585938,"20x20x10",13.799529076,"stress.eid_4164",47838.292969,"20x20x20",13.796964645,"stress.eid_458",46737.859375,"40x40x40"
"546154",13.899065018,"stress.eid_49320",54223.210938,"10x10x10",13.899820328,"stress.eid_9156",53857.105469,"20x20x10",13.899348259,"stress.eid_4164",47632.175781,"20x20x20",13.896783829,"stress.eid_458",46576.722656,"40x40x40"
"546155",13.999387741,"stress.eid_49320",53976.738281,"10x10x10",13.999638557,"stress.eid_9156",53613.824219,"20x20x10",13.999166489,"stress.eid_4164",47427.054688,"20x20x20",13.996603012,"stress.eid_458",46416.214844,"40x40x40"
"546156",14.099709511,"stress.eid_49320",53731.523438,"10x10x10",14.099456787,"stress.eid_9156",53371.867188,"20x20x10",14.098985672,"stress.eid_4164",47222.921875,"20x20x20",14.096422195,"stress.eid_458",46256.347656,"40x40x40"
"546157",14.198942184,"stress.eid_49320",53490.203125,"10x10x10",14.19927597,"stress.eid_9156",53131.054688,"20x20x10",14.198804855,"stress.eid_4164",47019.785156,"20x20x20",14.196241379,"stress.eid_458",46097.101563,"40x40x40"
"546158",14.299263954,"stress.eid_49320",53247.472656,"10x10x10",14.2990942,"stress.eid_9156",52891.464844,"20x20x10",14.298624039,"stress.eid_4164",46817.625,"20x20x20",14.296060562,"stress.eid_458",45938.484375,"40x40x40"
"546159",14.399586678,"stress.eid_49320",53005.980469,"10x10x10",14.398913383,"stress.eid_9156",52653.152344,"20x20x10",14.398443222,"stress.eid_4164",46616.445313,"20x20x20",14.395879745,"stress.eid_458",45780.480469,"40x40x40"
"546160",14.499908447,"stress.eid_49320",52765.722656,"10x10x10",14.498731613,"stress.eid_9156",52416.105469,"20x20x10",14.498261452,"stress.eid_4164",46416.238281,"20x20x20",14.495699883,"stress.eid_458",45623.097656,"40x40x40"
"546161",14.599140167,"stress.eid_49320",52529.285156,"10x10x10",14.600018501,"stress.eid_9156",52176.671875,"20x20x10",14.598080635,"stress.eid_4164",46217.003906,"20x20x20",14.595519066,"stress.eid_458",45466.34375,"40x40x40"
"546162",14.699462891,"stress.eid_49320",52291.457031,"10x10x10",14.699836731,"stress.eid_9156",51941.960938,"20x20x10",14.697899818,"stress.eid_4164",46018.730469,"20x20x20",14.695338249,"stress.eid_458",45310.195313,"40x40x40"
"546163",14.799785614,"stress.eid_49320",52054.847656,"10x10x10",14.799655914,"stress.eid_9156",51708.457031,"20x20x10",14.797719002,"stress.eid_4164",45821.417969,"20x20x20",14.795157433,"stress.eid_458",45154.664063,"40x40x40"
"546164",14.899017334,"stress.eid_49320",51821.992188,"10x10x10",14.899475098,"stress.eid_9156",51476.125,"20x20x10",14.897538185,"stress.eid_4164",45625.058594,"20x20x20",14.894976616,"stress.eid_458",44999.734375,"40x40x40"
"546165",14.999339104,"stress.eid_49320",51587.78125,"10x10x10",14.999293327,"stress.eid_9156",51245.058594,"20x20x10",14.997356415,"stress.eid_4164",45429.652344,"20x20x20",14.994795799,"stress.eid_458",44845.421875,"40x40x40"
"546166",15.099661827,"stress.eid_49320",51354.761719,"10x10x10",15.099112511,"stress.eid_9156",51015.027344,"20x20x10",15.097175598,"stress.eid_4164",45235.1875,"20x20x20",15.094615936,"stress.eid_458",44691.714844,"40x40x40"
"546167",15.199983597,"stress.eid_49320",51122.929688,"10x10x10",15.19893074,"stress.eid_9156",50786.148438,"20x20x10",15.199931145,"stress.eid_4164",45035.992188,"20x20x20",15.19443512,"stress.eid_458",44538.601563,"40x40x40"
"546168",15.299215317,"stress.eid_49320",50894.785156,"10x10x10",15.29874897,"stress.eid_9156",50558.539063,"20x20x10",15.299749374,"stress.eid_4164",44843.425781,"20x20x20",15.294254303,"stress.eid_458",44386.078125,"40x40x40"
"546169",15.39953804,"stress.eid_49320",50665.300781,"10x10x10",15.3985672,"stress.eid_9156",50332.070313,"20x20x10",15.399568558,"stress.eid_4164",44651.804688,"20x20x20",15.399945259,"stress.eid_458",44225.25,"40x40x40"
"546170",15.499860764,"stress.eid_49320",50436.992188,"10x10x10",15.499854088,"stress.eid_9156",50103.421875,"20x20x10",15.499387741,"stress.eid_4164",44461.105469,"20x20x20",15.499764442,"stress.eid_458",44073.957031,"40x40x40"
"546171",15.599092484,"stress.eid_49320",50212.308594,"10x10x10",15.599673271,"stress.eid_9156",49879.25,"20x20x10",15.599206924,"stress.eid_4164",44271.332031,"20x20x20",15.599583626,"stress.eid_458",43923.273438,"40x40x40"
"546172",15.699414253,"stress.eid_49320",49986.308594,"10x10x10",15.699491501,"stress.eid_9156",49656.207031,"20x20x10",15.699026108,"stress.eid_4164",44082.476563,"20x20x20",15.699402809,"stress.eid_458",43773.164063,"40x40x40"
"546173",15.799736977,"stress.eid_49320",49761.464844,"10x10x10",15.799310684,"stress.eid_9156",49434.246094,"20x20x10",15.798844337,"stress.eid_4164",43894.527344,"20x20x20",15.799221992,"stress.eid_458",43623.632813,"40x40x40"
"546174",15.898968697,"stress.eid_49320",49540.191406,"10x10x10",15.899128914,"stress.eid_9156",49213.445313,"20x20x10",15.898663521,"stress.eid_4164",43707.488281,"20x20x20",15.89904213,"stress.eid_458",43474.699219,"40x40x40"
"546175",15.99929142,"stress.eid_49320",49317.625,"10x10x10",15.998947144,"stress.eid_9156",48993.78125,"20x20x10",15.998482704,"stress.eid_4164",43521.363281,"20x20x20",15.998861313,"stress.eid_458",43326.339844,"40x40x40"
"546176",16.09961319,"stress.eid_49320",49096.191406,"10x10x10",16.098766327,"stress.eid_9156",48775.152344,"20x20x10",16.098300934,"stress.eid_4164",43336.136719,"20x20x20",16.098680496,"stress.eid_458",43178.570313,"40x40x40"
"546177",16.199935913,"stress.eid_49320",48875.886719,"10x10x10",16.19858551,"stress.eid_9156",48557.722656,"20x20x10",16.198120117,"stress.eid_4164",43151.804688,"20x20x20",16.19849968,"stress.eid_458",43031.363281,"40x40x40"
"546178",16.299167633,"stress.eid_49320",48659.089844,"10x10x10",16.299871445,"stress.eid_9156",48338.242188,"20x20x10",16.297939301,"stress.eid_4164",42968.359375,"20x20x20",16.298318863,"stress.eid_458",42884.742188,"40x40x40"
"546179",16.399488449,"stress.eid_49320",48441.015625,"10x10x10",16.399690628,"stress.eid_9156",48122.980469,"20x20x10",16.397758484,"stress.eid_4164",42785.808594,"20x20x20",16.398138046,"stress.eid_458",42738.691406,"40x40x40"
"546180",16.499811172,"stress.eid_49320",48224.058594,"10x10x10",16.499507904,"stress.eid_9156",47908.769531,"20x20x10",16.497577667,"stress.eid_4164",42604.132813,"20x20x20",16.49795723,"stress.eid_458",42593.214844,"40x40x40"
"546181",16.599042892,"stress.eid_49320",48010.546875,"10x10x10",16.599327087,"stress.eid_9156",47695.707031,"20x20x10",16.597396851,"stress.eid_4164",42423.347656,"20x20x20",16.597776413,"stress.eid_458",42448.285156,"40x40x40"
"546182",16.699365616,"stress.eid_49320",47795.785156,"10x10x10",16.699146271,"stress.eid_9156",47483.71875,"20x20x10",16.697216034,"stress.eid_4164",42243.425781,"20x20x20",16.697595596,"stress.eid_458",42303.933594,"40x40x40"
"546183",16.799688339,"stress.eid_49320",47582.117188,"10x10x10",16.798965454,"stress.eid_9156",47272.769531,"20x20x10",16.799970627,"stress.eid_4164",42059.125,"20x20x20",16.79741478,"stress.eid_458",42160.136719,"40x40x40"
"546184",16.898920059,"stress.eid_49320",47371.851563,"10x10x10",16.89878273,"stress.eid_9156",47062.847656,"20x20x10",16.89978981,"stress.eid_4164",41880.96875,"20x20x20",16.897233963,"stress.eid_458",42016.917969,"40x40x40"
"546185",16.999242783,"stress.eid_49320",47160.347656,"10x10x10",16.998601913,"stress.eid_9156",46854.035156,"20x20x10",16.999608994,"stress.eid_4164",41703.675781,"20x20x20",16.997053146,"stress.eid_458",41874.25,"40x40x40"
"546186",17.099563599,"stress.eid_49320",46949.925781,"10x10x10",17.099887848,"stress.eid_9156",46643.261719,"20x20x10",17.09942627,"stress.eid_4164",41527.242188,"20x20x20",17.09687233,"stress.eid_458",41732.128906,"40x40x40"
"546187",17.199886322,"stress.eid_49320",46740.578125,"10x10x10",17.199707031,"stress.eid_9156",46436.585938,"20x20x10",17.199245453,"stress.eid_4164",41351.660156,"20x20x20",17.19669342,"stress.eid_458",41590.5625,"40x40x40"
"546188",17.299118042,"stress.eid_49320",46534.554688,"10x10x10",17.299526215,"stress.eid_9156",46230.949219,"20x20x10",17.299064636,"stress.eid_4164",41176.921875,"20x20x20",17.296512604,"stress.eid_458",41449.542969,"40x40x40"
"546189",17.399440765,"stress.eid_49320",46327.332031,"10x10x10",17.399345398,"stress.eid_9156",46026.496094,"20x20x10",17.39888382,"stress.eid_4164",41003.039063,"20x20x20",17.396331787,"stress.eid_458",41309.09375,"40x40x40"
"546190",17.499763489,"stress.eid_49320",46121.15625,"10x10x10",17.499162674,"stress.eid_9156",45822.976563,"20x20x10",17.498703003,"stress.eid_4164",40829.988281,"20x20x20",17.49615097,"stress.eid_458",41169.164063,"40x40x40"
"546191",17.598995209,"stress.eid_49320",45918.265625,"10x10x10",17.598981857,"stress.eid_9156",45620.519531,"20x20x10",17.598522186,"stress.eid_4164",40657.78125,"20x20x20",17.595970154,"stress.eid_458",41029.796875,"40x40x40"
"546192",17.699317932,"stress.eid_49320",45714.179688,"10x10x10",17.698801041,"stress.eid_9156",45419.089844,"20x20x10",17.69834137,"stress.eid_4164",40486.410156,"20x20x20",17.695789337,"stress.eid_458",40890.980469,"40x40x40"
"546193",17.799638748,"stress.eid_49320",45511.144531,"10x10x10",17.798620224,"stress.eid_9156",45218.640625,"20x20x10",17.798160553,"stress.eid_4164",40315.859375,"20x20x20",17.795608521,"stress.eid_458",40752.683594,"40x40x40"
"546194",17.899961472,"stress.eid_49320",45309.136719,"10x10x10",17.899906158,"stress.eid_9156",45016.316406,"20x20x10",17.897979736,"stress.eid_4164",40146.140625,"20x20x20",17.895427704,"stress.eid_458",40614.941406,"40x40x40"
"546195",17.999193192,"stress.eid_49320",45110.34375,"10x10x10",17.999725342,"stress.eid_9156",44817.894531,"20x20x10",17.99779892,"stress.eid_4164",39977.238281,"20x20x20",17.995246887,"stress.eid_458",40477.722656,"40x40x40"
"546196",18.099515915,"stress.eid_49320",44910.386719,"10x10x10",18.099542618,"stress.eid_9156",44620.476563,"20x20x10",18.097618103,"stress.eid_4164",39809.152344,"20x20x20",18.095066071,"stress.eid_458",40341.042969,"40x40x40"
"546197",18.199838638,"stress.eid_49320",44711.445313,"10x10x10",18.199361801,"stress.eid_9156",44424.078125,"20x20x10",18.197435379,"stress.eid_4164",39641.886719,"20x20x20",18.194885254,"stress.eid_458",40204.894531,"40x40x40"
"546198",18.299070358,"stress.eid_49320",44515.667969,"10x10x10",18.299180984,"stress.eid_9156",44228.675781,"20x20x10",18.297254562,"stress.eid_4164",39475.421875,"20x20x20",18.294704437,"stress.eid_458",40069.273438,"40x40x40"
"546199",18.399393082,"stress.eid_49320",44318.742188,"10x10x10",18.399000168,"stress.eid_9156",44034.246094,"20x20x10",18.397073746,"stress.eid_4164",39309.765625,"20x20x20",18.394523621,"stress.eid_458",39934.203125,"40x40x40"
"546200",18.499715805,"stress.eid_49320",44122.824219,"10x10x10",18.498817444,"stress.eid_9156",43840.800781,"20x20x10",18.499828339,"stress.eid_4164",39140.074219,"20x20x20",18.494344711,"stress.eid_458",39799.613281,"40x40x40"
"546201",18.598947525,"stress.eid_49320",43930.019531,"10x10x10",18.598636627,"stress.eid_9156",43648.390625,"20x20x10",18.599647522,"stress.eid_4164",38976.042969,"20x20x20",18.594163895,"stress.eid_458",39665.589844,"40x40x40"
"546202",18.699268341,"stress.eid_49320",43736.082031,"10x10x10",18.699922562,"stress.eid_9156",43454.214844,"20x20x10",18.699466705,"stress.eid_4164",38812.800781,"20x20x20",18.699853897,"stress.eid_458",39524.234375,"40x40x40"
"546203",18.799591064,"stress.eid_49320",43543.136719,"10x10x10",18.799741745,"stress.eid_9156",43263.792969,"20x20x10",18.799285889,"stress.eid_4164",38650.351563,"20x20x20",18.79967308,"stress.eid_458",39391.265625,"40x40x40"
"546204",18.899913788,"stress.eid_49320",43351.175781,"10x10x10",18.899560928,"stress.eid_9156",43074.265625,"20x20x10",18.899105072,"stress.eid_4164",38488.6875,"20x20x20",18.899492264,"stress.eid_458",39258.808594,"40x40x40"
"546205",18.999145508,"stress.eid_49320",43162.265625,"10x10x10",18.999378204,"stress.eid_9156",42885.71875,"20x20x10",18.998924255,"stress.eid_4164",38327.804688,"20x20x20",18.999311447,"stress.eid_458",39126.878906,"40x40x40"
"546206",19.099468231,"stress.eid_49320",42972.253906,"10x10x10",19.099197388,"stress.eid_9156",42698.195313,"20x20x10",19.098743439,"stress.eid_4164",38167.699219,"20x20x20",19.09913063,"stress.eid_458",38995.457031,"40x40x40"
"546207",19.199790955,"stress.eid_49320",42783.207031,"10x10x10",19.199016571,"stress.eid_9156",42511.542969,"20x20x10",19.198562622,"stress.eid_4164",38008.375,"20x20x20",19.198951721,"stress.eid_458",38864.542969,"40x40x40"
"546208",19.299022675,"stress.eid_49320",42597.160156,"10x10x10",19.298835754,"stress.eid_9156",42325.796875,"20x20x10",19.298381805,"stress.eid_4164",37849.8125,"20x20x20",19.298770905,"stress.eid_458",38734.132813,"40x40x40"
"546209",19.399343491,"stress.eid_49320",42410.027344,"10x10x10",19.39865303,"stress.eid_9156",42140.960938,"20x20x10",19.398200989,"stress.eid_4164",37692.019531,"20x20x20",19.398590088,"stress.eid_458",38604.25,"40x40x40"
"546210",19.499666214,"stress.eid_49320",42223.855469,"10x10x10",19.499940872,"stress.eid_9156",41954.433594,"20x20x10",19.498018265,"stress.eid_4164",37534.992188,"20x20x20",19.498409271,"stress.eid_458",38474.851563,"40x40x40"
"546211",19.599988937,"stress.eid_49320",42038.625,"10x10x10",19.599758148,"stress.eid_9156",41771.566406,"20x20x10",19.597837448,"stress.eid_4164",37378.722656,"20x20x20",19.598228455,"stress.eid_458",38345.972656,"40x40x40"
"546212",19.699220657,"stress.eid_49320",41856.34375,"10x10x10",19.699577332,"stress.eid_9156",41589.644531,"20x20x10",19.697656631,"stress.eid_4164",37223.210938,"20x20x20",19.698047638,"stress.eid_458",38217.574219,"40x40x40"
"546213",19.799543381,"stress.eid_49320",41672.992188,"10x10x10",19.799396515,"stress.eid_9156",41408.617188,"20x20x10",19.797475815,"stress.eid_4164",37068.449219,"20x20x20",19.797866821,"stress.eid_458",38089.699219,"40x40x40"
"546214",19.899866104,"stress.eid_49320",41490.578125,"10x10x10",19.899215698,"stress.eid_9156",41228.609375,"20x20x10",19.897294998,"stress.eid_4164",36914.4375,"20x20x20",19.897686005,"stress.eid_458",37962.316406,"40x40x40"
"546215",19.999097824,"stress.eid_49320",41311.058594,"10x10x10",19.999032974,"stress.eid_9156",41049.472656,"20x20x10",19.997114182,"stress.eid_4164",36761.171875,"20x20x20",19.997505188,"stress.eid_458",37835.421875,"40x40x40"
"546216",20.09941864,"stress.eid_49320",41130.492188,"10x10x10",20.098852158,"stress.eid_9156",40871.296875,"20x20x10",20.099868774,"stress.eid_4164",36604.171875,"20x20x20",20.097324371,"stress.eid_458",37709.015625,"40x40x40"
"546217",20.199741364,"stress.eid_49320",40950.84375,"10x10x10",20.198671341,"stress.eid_9156",40693.960938,"20x20x10",20.199687958,"stress.eid_4164",36452.402344,"20x20x20",20.197143555,"stress.eid_458",37583.113281,"40x40x40"
"546218",20.298973083,"stress.eid_49320",40774.050781,"10x10x10",20.299957275,"stress.eid_9156",40514.914063,"20x20x10",20.299507141,"stress.eid_4164",36301.371094,"20x20x20",20.296962738,"stress.eid_458",37457.691406,"40x40x40"
"546219",20.399295807,"stress.eid_49320",40596.226563,"10x10x10",20.399776459,"stress.eid_9156",40339.324219,"20x20x10",20.399326324,"stress.eid_4164",36151.070313,"20x20x20",20.396781921,"stress.eid_458",37332.773438,"40x40x40"
"546220",20.49961853,"stress.eid_49320",40419.300781,"10x10x10",20.499595642,"stress.eid_9156",40164.644531,"20x20x10",20.499145508,"stress.eid_4164",36001.496094,"20x20x20",20.496603012,"stress.eid_458",37208.328125,"40x40x40"
"546221",20.599941254,"stress.eid_49320",40243.285156,"10x10x10",20.599414825,"stress.eid_9156",39990.785156,"20x20x10",20.598964691,"stress.eid_4164",35852.644531,"20x20x20",20.596422195,"stress.eid_458",37084.367188,"40x40x40"
"546222",20.699172974,"stress.eid_49320",40070.066406,"10x10x10",20.699232101,"stress.eid_9156",39817.824219,"20x20x10",20.698783875,"stress.eid_4164",35704.515625,"20x20x20",20.696241379,"stress.eid_458",36960.886719,"40x40x40"
"546223",20.79949379,"stress.eid_49320",39895.832031,"10x10x10",20.799051285,"stress.eid_9156",39645.757813,"20x20x10",20.798603058,"stress.eid_4164",35557.105469,"20x20x20",20.796060562,"stress.eid_458",36837.890625,"40x40x40"
"546224",20.899816513,"stress.eid_49320",39722.488281,"10x10x10",20.898870468,"stress.eid_9156",39474.53125,"20x20x10",20.898420334,"stress.eid_4164",35410.402344,"20x20x20",20.895879745,"stress.eid_458",36715.359375,"40x40x40"
"546225",20.999048233,"stress.eid_49320",39551.894531,"10x10x10",20.998687744,"stress.eid_9156",39304.078125,"20x20x10",20.998239517,"stress.eid_4164",35264.410156,"20x20x20",20.995698929,"stress.eid_458",36593.320313,"40x40x40"
"546226",21.099370956,"stress.eid_49320",39380.304688,"10x10x10",21.099975586,"stress.eid_9156",39132.113281,"20x20x10",21.098058701,"stress.eid_4164",35119.125,"20x20x20",21.095518112,"stress.eid_458",36471.753906,"40x40x40"
"546227",21.19969368,"stress.eid_49320",39209.589844,"10x10x10",21.199792862,"stress.eid_9156",38963.527344,"20x20x10",21.197877884,"stress.eid_4164",34974.546875,"20x20x20",21.195337296,"stress.eid_458",36350.664063,"40x40x40"
"546228",21.2989254,"stress.eid_49320",39041.589844,"10x10x10",21.299612045,"stress.eid_9156",38795.78125,"20x20x10",21.297697067,"stress.eid_4164",34830.660156,"20x20x20",21.295156479,"stress.eid_458",36230.039063,"40x40x40"
"546229",21.399248123,"stress.eid_49320",38872.601563,"10x10x10",21.399431229,"stress.eid_9156",38628.902344,"20x20x10",21.397516251,"stress.eid_4164",34687.472656,"20x20x20",21.394975662,"stress.eid_458",36109.894531,"40x40x40"
"546230",21.499568939,"stress.eid_49320",38704.480469,"10x10x10",21.499250412,"stress.eid_9156",38462.917969,"20x20x10",21.497335434,"stress.eid_4164",34544.976563,"20x20x20",21.494794846,"stress.eid_458",35990.195313,"40x40x40"
"546231",21.599891663,"stress.eid_49320",38537.214844,"10x10x10",21.599067688,"stress.eid_9156",38297.8125,"20x20x10",21.597154617,"stress.eid_4164",34403.171875,"20x20x20",21.594614029,"stress.eid_458",35870.976563,"40x40x40"
"546232",21.699123383,"stress.eid_49320",38372.609375,"10x10x10",21.698886871,"stress.eid_9156",38133.484375,"20x20x10",21.69990921,"stress.eid_4164",34257.914063,"20x20x20",21.694433212,"stress.eid_458",35752.222656,"40x40x40"
"546233",21.799446106,"stress.eid_49320",38207.039063,"10x10x10",21.798706055,"stress.eid_9156",37969.953125,"20x20x10",21.799728394,"stress.eid_4164",34117.496094,"20x20x20",21.794254303,"stress.eid_458",35633.921875,"40x40x40"
"546234",21.899768829,"stress.eid_49320",38042.3125,"10x10x10",21.899991989,"stress.eid_9156",37804.90625,"20x20x10",21.899547577,"stress.eid_4164",33977.765625,"20x20x20",21.899944305,"stress.eid_458",35509.164063,"40x40x40"
"546235",21.999000549,"stress.eid_49320",37880.203125,"10x10x10",21.999811172,"stress.eid_9156",37643.046875,"20x20x10",21.99936676,"stress.eid_4164",33838.703125,"20x20x20",21.999763489,"stress.eid_458",35391.8125,"40x40x40"
"546236",22.099323273,"stress.eid_49320",37717.144531,"10x10x10",22.099630356,"stress.eid_9156",37482.019531,"20x20x10",22.099185944,"stress.eid_4164",33700.316406,"20x20x20",22.099582672,"stress.eid_458",35274.921875,"40x40x40"
"546237",22.199645996,"stress.eid_49320",37554.917969,"10x10x10",22.199447632,"stress.eid_9156",37321.808594,"20x20x10",22.19900322,"stress.eid_4164",33562.59375,"20x20x20",22.199401855,"stress.eid_458",35158.484375,"40x40x40"
"546238",22.299966812,"stress.eid_49320",37393.523438,"10x10x10",22.299266815,"stress.eid_9156",37162.363281,"20x20x10",22.298822403,"stress.eid_4164",33425.542969,"20x20x20",22.299221039,"stress.eid_458",35042.503906,"40x40x40"
"546239",22.399198532,"stress.eid_49320",37234.6875,"10x10x10",22.399085999,"stress.eid_9156",37003.722656,"20x20x10",22.398641586,"stress.eid_4164",33289.15625,"20x20x20",22.399040222,"stress.eid_458",34926.945313,"40x40x40"
"546240",22.499521255,"stress.eid_49320",37074.921875,"10x10x10",22.498905182,"stress.eid_9156",36845.882813,"20x20x10",22.49846077,"stress.eid_4164",33153.425781,"20x20x20",22.498861313,"stress.eid_458",34811.867188,"40x40x40"
"546241",22.599843979,"stress.eid_49320",36915.976563,"10x10x10",22.598722458,"stress.eid_9156",36688.867188,"20x20x10",22.598279953,"stress.eid_4164",33018.355469,"20x20x20",22.598680496,"stress.eid_458",34697.21875,"40x40x40"
"546242",22.699075699,"stress.eid_49320",36759.554688,"10x10x10",22.7000103,"stress.eid_9156",36530.390625,"20x20x10",22.698099136,"stress.eid_4164",32883.933594,"20x20x20",22.69849968,"stress.eid_458",34583.019531,"40x40x40"
"546243",22.799398422,"stress.eid_49320",36602.214844,"10x10x10",22.799827576,"stress.eid_9156",36374.964844,"20x20x10",22.79791832,"stress.eid_4164",32750.169922,"20x20x20",22.798318863,"stress.eid_458",34469.269531,"40x40x40"
